,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
156,24,1,Travel_Rarely,Research & Development,27,2,Medical,1,Male,1,Research Scientist,Single,104220,1.0,17,1,6.0,0,5,1,4,1.0,2.0,3.0,2,3
157,34,1,Travel_Frequently,Research & Development,5,3,Medical,1,Male,2,Research Scientist,Divorced,137440,0.0,20,1,3.0,3,2,1,0,4.0,3.0,2.0,3,4
158,38,0,Travel_Frequently,Sales,3,3,Marketing,1,Female,2,Sales Executive,Married,49070,1.0,11,1,1.0,3,1,0,0,4.0,4.0,3.0,3,3
159,40,0,Travel_Rarely,Sales,26,4,Marketing,1,Female,1,Sales Executive,Married,34820,0.0,18,1,21.0,2,20,1,12,3.0,3.0,3.0,2,3
160,26,0,Travel_Rarely,Research & Development,3,2,Medical,1,Female,4,Healthcare Representative,Divorced,24360,1.0,24,0,3.0,2,3,0,2,1.0,4.0,1.0,4,4
161,30,0,Non-Travel,Research & Development,15,3,Medical,1,Female,2,Sales Executive,Married,23800,4.0,18,3,9.0,2,5,1,4,3.0,4.0,1.0,2,3
162,29,0,Travel_Rarely,Research & Development,8,3,Medical,1,Female,3,Manufacturing Director,Married,194310,1.0,11,0,10.0,3,10,0,7,2.0,3.0,3.0,3,3
163,29,1,Travel_Rarely,Research & Development,19,4,Life Sciences,1,Male,3,Research Scientist,Married,17900,5.0,16,1,6.0,4,2,1,1,3.0,2.0,4.0,2,3
164,19,1,Travel_Rarely,Research & Development,4,3,Medical,1,Male,1,Sales Executive,Single,76440,1.0,15,2,1.0,2,1,0,0,1.0,4.0,4.0,3,3
165,30,0,Non-Travel,Research & Development,2,4,Life Sciences,1,Female,3,Research Scientist,Married,51310,0.0,15,1,10.0,2,9,7,8,3.0,1.0,3.0,3,3
166,57,0,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,4,Research Scientist,Divorced,63060,3.0,12,1,32.0,3,1,0,0,1.0,4.0,2.0,3,3
167,50,0,Travel_Rarely,Sales,10,4,Life Sciences,1,Female,3,Manager,Married,47870,0.0,12,0,28.0,3,27,15,7,2.0,3.0,3.0,3,3
168,30,0,Non-Travel,Sales,10,2,Life Sciences,1,Male,3,Laboratory Technician,Single,188800,0.0,22,1,12.0,3,11,6,7,3.0,4.0,2.0,3,4
169,60,0,Travel_Frequently,Research & Development,16,3,Life Sciences,1,Female,4,Laboratory Technician,Married,23390,4.0,20,0,22.0,4,18,13,11,3.0,1.0,4.0,3,4
170,47,0,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,5,Manufacturing Director,Divorced,135700,5.0,16,2,20.0,2,5,0,4,1.0,4.0,3.0,2,3
171,46,0,Travel_Rarely,Sales,4,1,Technical Degree,1,Male,1,Laboratory Technician,Married,67120,6.0,21,1,26.0,3,3,0,1,1.0,3.0,1.0,2,4
172,35,0,Travel_Rarely,Research & Development,15,2,Medical,1,Female,2,Laboratory Technician,Single,54060,0.0,12,1,6.0,2,5,4,3,4.0,3.0,3.0,3,3
173,54,0,Travel_Rarely,Research & Development,2,4,Medical,1,Male,2,Human Resources,Single,89380,7.0,11,3,19.0,2,1,0,0,3.0,3.0,3.0,3,3
174,34,0,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,1,Laboratory Technician,Divorced,24390,3.0,11,2,14.0,2,7,5,7,4.0,3.0,3.0,4,3
175,46,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Healthcare Representative,Married,88370,2.0,18,0,15.0,3,3,1,2,3.0,4.0,3.0,2,3
176,31,0,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,2,Research Director,Divorced,53430,1.0,14,1,13.0,3,13,0,8,3.0,2.0,4.0,3,3
177,33,1,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Female,4,Research Director,Married,67280,7.0,22,0,15.0,2,7,7,7,2.0,3.0,4.0,2,4
178,33,1,Travel_Rarely,Sales,5,4,Marketing,1,Male,2,Research Director,Divorced,66520,7.0,25,0,8.0,5,4,1,3,1.0,4.0,3.0,3,4
179,30,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Sales Executive,Single,48500,0.0,12,1,4.0,4,3,1,2,4.0,2.0,3.0,3,3
180,35,0,Travel_Rarely,Research & Development,12,2,Medical,1,Female,2,Sales Representative,Married,28090,4.0,23,1,10.0,2,8,0,0,4.0,3.0,3.0,1,4
181,31,1,Travel_Frequently,Research & Development,22,2,Medical,1,Female,2,Sales Executive,Married,56890,3.0,15,2,12.0,2,1,0,0,1.0,3.0,3.0,2,3
182,34,1,Travel_Frequently,Sales,17,1,Marketing,1,Male,1,Research Director,Divorced,20010,9.0,22,1,11.0,5,3,0,2,2.0,1.0,3.0,4,4
183,42,0,Travel_Frequently,Research & Development,2,4,Medical,1,Female,1,Research Scientist,Married,29770,4.0,15,3,8.0,3,2,2,0,2.0,3.0,3.0,2,3
184,36,0,Non-Travel,Research & Development,3,4,Medical,1,Male,1,Research Scientist,Single,40250,1.0,11,0,10.0,3,10,9,7,2.0,4.0,2.0,3,3
185,22,1,Travel_Frequently,Research & Development,7,3,Medical,1,Female,2,Laboratory Technician,Single,37850,5.0,13,2,4.0,2,2,1,2,3.0,3.0,3.0,3,3
186,48,0,Travel_Rarely,Research & Development,6,3,Medical,1,Male,1,Laboratory Technician,Married,108540,2.0,14,1,14.0,6,9,6,7,2.0,4.0,3.0,3,3
187,55,0,Travel_Rarely,Research & Development,1,3,Medical,1,Female,1,Sales Executive,Single,120310,3.0,11,0,37.0,5,10,7,7,1.0,2.0,3.0,3,3
188,41,0,Non-Travel,Research & Development,3,2,Life Sciences,1,Female,2,Research Scientist,Single,99360,7.0,17,1,16.0,2,14,1,10,4.0,4.0,3.0,2,3
189,35,0,Travel_Rarely,Research & Development,22,3,Medical,1,Female,1,Sales Representative,Married,29660,9.0,18,0,15.0,2,11,6,9,2.0,3.0,3.0,2,3
190,40,0,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Female,2,Laboratory Technician,Single,25710,7.0,14,0,22.0,1,20,5,13,2.0,3.0,3.0,3,3
191,39,0,Travel_Frequently,Research & Development,12,1,Medical,1,Male,1,Research Scientist,Married,99910,1.0,16,1,8.0,3,8,0,7,3.0,3.0,3.0,3,3
192,31,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,Research Director,Single,61420,4.0,13,2,10.0,2,6,0,5,2.0,4.0,4.0,2,3
193,42,0,Travel_Rarely,Research & Development,5,3,Medical,1,Male,3,Sales Executive,Married,53900,1.0,14,0,10.0,3,10,5,8,4.0,1.0,2.0,3,3
194,45,0,Travel_Rarely,Research & Development,2,1,Medical,1,Female,4,Sales Executive,Married,44040,0.0,23,0,9.0,2,8,3,7,4.0,2.0,4.0,3,4
195,26,1,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Female,2,Laboratory Technician,Divorced,59930,0.0,12,0,8.0,3,7,1,0,1.0,3.0,2.0,3,3
196,29,0,Travel_Rarely,Research & Development,5,3,Medical,1,Male,1,Research Scientist,Divorced,51300,4.0,11,0,8.0,3,3,1,2,4.0,4.0,4.0,2,3
197,33,0,Travel_Rarely,Research & Development,16,3,Medical,1,Female,1,Laboratory Technician,Divorced,20900,4.0,16,0,10.0,2,6,0,5,1.0,3.0,3.0,3,3
198,31,0,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,1,Sales Executive,Divorced,29090,9.0,14,2,10.0,2,5,0,1,3.0,4.0,2.0,3,3
199,18,1,Travel_Frequently,Research & Development,2,3,Technical Degree,1,Male,1,Sales Executive,Single,34680,1.0,18,2,0.0,4,0,0,0,2.0,2.0,3.0,4,3
200,40,0,Non-Travel,Research & Development,1,4,Technical Degree,1,Female,2,Laboratory Technician,Divorced,30680,3.0,19,0,20.0,3,1,0,1,3.0,1.0,3.0,2,3
201,41,0,Non-Travel,Research & Development,23,3,Life Sciences,1,Male,2,Manufacturing Director,Single,26700,2.0,15,2,10.0,2,8,0,7,1.0,3.0,3.0,2,3
202,26,0,Travel_Rarely,Research & Development,9,4,Medical,1,Male,3,Healthcare Representative,Divorced,26930,5.0,17,3,8.0,3,0,0,0,1.0,3.0,3.0,2,3
203,35,0,Travel_Rarely,Research & Development,16,4,Medical,1,Male,2,Human Resources,Single,95260,1.0,15,0,5.0,2,5,0,3,1.0,3.0,3.0,2,3
204,34,0,Travel_Rarely,Research & Development,26,3,Medical,1,Male,1,Laboratory Technician,Single,52370,1.0,19,1,10.0,3,10,5,7,4.0,4.0,3.0,2,3
205,26,1,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Manufacturing Director,Single,24260,1.0,22,0,1.0,3,1,0,0,3.0,4.0,1.0,1,4
206,37,0,Travel_Rarely,Research & Development,8,1,Life Sciences,1,Male,1,Sales Executive,Single,41930,4.0,16,1,12.0,5,6,1,2,2.0,4.0,4.0,3,3
207,46,0,Travel_Frequently,Research & Development,4,1,Medical,1,Male,5,Human Resources,Married,29110,5.0,13,0,28.0,3,2,1,2,1.0,3.0,2.0,3,3
208,41,0,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,1,Research Director,Married,26610,7.0,14,1,22.0,2,18,11,8,2.0,1.0,3.0,3,3
209,37,0,Non-Travel,Research & Development,7,2,Medical,1,Male,1,Sales Executive,Divorced,20280,1.0,16,1,9.0,3,9,7,7,1.0,2.0,3.0,3,3
210,52,0,Travel_Rarely,Sales,2,1,Medical,1,Male,1,Laboratory Technician,Divorced,99800,2.0,11,1,18.0,2,10,6,9,4.0,1.0,3.0,3,3
211,32,1,Non-Travel,Research & Development,7,2,Life Sciences,1,Female,2,Research Director,Married,32980,8.0,22,0,6.0,4,4,1,2,4.0,3.0,3.0,2,4
212,24,0,Travel_Frequently,Sales,22,3,Life Sciences,1,Female,1,Healthcare Representative,Married,29350,0.0,14,2,3.0,5,2,2,1,4.0,4.0,3.0,2,3
213,38,0,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,1,Research Scientist,Married,154270,3.0,16,1,18.0,2,1,0,0,3.0,3.0,3.0,3,3
214,37,0,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,5,Research Scientist,Married,39440,6.0,11,2,8.0,3,6,4,3,2.0,2.0,2.0,3,3
215,49,0,Travel_Rarely,Sales,21,1,Life Sciences,1,Male,1,Sales Executive,Divorced,40110,1.0,18,2,31.0,2,31,0,9,4.0,3.0,3.0,1,3
216,24,0,Travel_Rarely,Sales,1,3,Marketing,1,Female,1,Sales Executive,Married,34070,1.0,15,2,6.0,2,6,1,4,2.0,4.0,3.0,2,3
217,26,0,Travel_Rarely,Research & Development,19,4,Technical Degree,1,Female,4,Sales Executive,Married,119940,1.0,14,1,6.0,6,5,1,4,1.0,2.0,4.0,3,3
218,24,0,Travel_Rarely,Sales,7,3,Medical,1,Female,1,Laboratory Technician,Married,12320,1.0,12,0,1.0,4,1,0,0,4.0,2.0,3.0,1,3
219,50,0,Travel_Frequently,Sales,2,2,Marketing,1,Male,1,Sales Executive,Married,29600,1.0,14,3,32.0,2,32,10,7,1.0,2.0,3.0,3,3
220,25,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Research Scientist,Married,190940,1.0,16,0,7.0,3,7,0,6,2.0,3.0,3.0,2,3
221,24,1,Travel_Frequently,Research & Development,2,3,Medical,1,Male,2,Research Scientist,Married,39190,1.0,21,0,6.0,3,6,1,2,1.0,3.0,3.0,3,4
222,30,1,Travel_Frequently,Research & Development,9,3,Other,1,Male,2,Healthcare Representative,Married,68250,1.0,14,0,1.0,2,1,0,0,2.0,1.0,4.0,3,3
223,34,0,Travel_Rarely,Sales,6,2,Life Sciences,1,Male,4,Research Director,Married,102480,1.0,12,1,6.0,4,6,1,3,2.0,4.0,3.0,3,3
224,31,1,Travel_Rarely,Research & Development,9,1,Medical,1,Female,1,Sales Representative,Divorced,189470,2.0,12,2,9.0,2,3,1,2,2.0,1.0,1.0,2,3
225,35,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,5,Sales Executive,Single,24960,4.0,17,3,9.0,3,3,0,2,1.0,4.0,3.0,3,3
226,31,0,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Sales Executive,Divorced,64650,4.0,17,0,13.0,3,7,5,7,1.0,4.0,4.0,3,3
227,27,0,Travel_Rarely,Sales,22,4,Medical,1,Male,1,Sales Representative,Divorced,22060,0.0,14,1,6.0,4,5,0,3,1.0,3.0,2.0,3,3
228,37,0,Travel_Rarely,Sales,9,4,Marketing,1,Female,2,Laboratory Technician,Married,20860,4.0,14,0,17.0,3,3,1,0,4.0,3.0,2.0,3,3
229,20,0,Travel_Rarely,Research & Development,17,4,Medical,1,Female,1,Sales Representative,Single,22930,1.0,13,2,1.0,3,1,0,0,4.0,2.0,4.0,1,3
230,42,0,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,2,Manufacturing Director,Married,26450,1.0,15,0,10.0,5,10,2,2,3.0,4.0,3.0,3,3
231,43,0,Travel_Rarely,Research & Development,10,5,Technical Degree,1,Female,2,Sales Executive,Divorced,26830,4.0,11,0,21.0,3,1,0,0,2.0,4.0,2.0,3,3
232,38,0,Travel_Rarely,Human Resources,2,4,Medical,1,Male,1,Human Resources,Single,20140,3.0,17,1,8.0,5,0,0,0,3.0,1.0,2.0,4,3
233,43,0,Travel_Frequently,Sales,4,3,Medical,1,Female,2,Healthcare Representative,Divorced,34190,3.0,11,1,10.0,5,8,4,7,4.0,3.0,3.0,3,3
234,48,0,Travel_Rarely,Research & Development,8,1,Medical,1,Male,2,Laboratory Technician,Married,53760,7.0,13,1,21.0,3,3,0,2,4.0,1.0,1.0,4,3
235,44,0,Travel_Rarely,Sales,29,4,Marketing,1,Male,2,Sales Executive,Single,19510,4.0,22,3,10.0,4,2,0,2,1.0,3.0,4.0,4,4
236,34,0,Travel_Rarely,Research & Development,13,4,Life Sciences,1,Female,1,Laboratory Technician,Divorced,23410,1.0,20,2,8.0,3,8,0,6,3.0,3.0,3.0,2,4
237,27,1,Travel_Rarely,Sales,27,3,Life Sciences,1,Male,2,Research Scientist,Divorced,22930,0.0,18,0,5.0,0,4,0,2,3.0,1.0,3.0,3,3
238,21,0,Travel_Rarely,Sales,16,2,Life Sciences,1,Male,3,Sales Executive,Single,87260,1.0,11,1,3.0,2,3,1,2,3.0,3.0,3.0,1,3
239,44,0,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,1,Laboratory Technician,Married,40110,4.0,14,1,26.0,2,2,0,1,4.0,4.0,4.0,3,3
240,22,0,Travel_Rarely,Research & Development,2,2,Medical,1,Female,2,Laboratory Technician,Married,195450,0.0,14,0,3.0,3,2,2,2,1.0,3.0,3.0,2,3
241,33,0,Travel_Rarely,Sales,13,4,Marketing,1,Female,2,Manufacturing Director,Divorced,45680,0.0,18,1,6.0,2,5,1,2,3.0,3.0,3.0,3,3
242,32,0,Travel_Rarely,Research & Development,1,1,Life Sciences,1,Female,1,Healthcare Representative,Married,30220,1.0,16,1,6.0,3,6,0,5,1.0,4.0,2.0,3,3
243,30,0,Travel_Frequently,Research & Development,4,5,Technical Degree,1,Male,3,Manager,Divorced,57720,1.0,17,0,1.0,3,1,0,0,3.0,3.0,3.0,3,3
244,53,0,Travel_Rarely,Research & Development,24,3,Other,1,Female,3,Manager,Single,22690,7.0,11,1,18.0,2,14,8,10,4.0,1.0,4.0,2,3
245,34,0,Travel_Rarely,Research & Development,1,5,Medical,1,Male,1,Research Scientist,Married,53810,1.0,12,0,10.0,0,10,8,8,2.0,4.0,2.0,3,3
246,45,1,Travel_Frequently,Research & Development,19,4,Life Sciences,1,Male,3,Research Director,Married,34410,2.0,13,1,5.0,5,1,0,0,1.0,1.0,3.0,3,3
247,26,0,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,1,Manufacturing Director,Married,54540,1.0,13,1,3.0,5,3,0,2,3.0,4.0,3.0,4,3
248,37,0,Travel_Rarely,Research & Development,4,3,Medical,1,Male,1,Manager,Married,98840,1.0,14,0,10.0,3,10,7,8,3.0,3.0,3.0,2,3
249,29,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Healthcare Representative,Married,41570,1.0,17,3,6.0,2,6,1,2,2.0,3.0,2.0,3,3
250,35,0,Travel_Rarely,Research & Development,10,5,Medical,1,Female,4,Laboratory Technician,Single,134580,1.0,11,0,17.0,3,17,11,8,2.0,4.0,3.0,3,3
251,33,0,Travel_Frequently,Research & Development,8,3,Technical Degree,1,Male,2,Laboratory Technician,Divorced,90690,3.0,25,1,15.0,3,13,4,7,3.0,4.0,1.0,3,4
252,54,0,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Female,2,Sales Executive,Married,40140,2.0,19,1,16.0,4,9,7,1,3.0,2.0,4.0,2,3
253,36,0,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Research Scientist,Divorced,59150,2.0,13,1,13.0,3,3,0,2,2.0,2.0,3.0,2,3
254,27,0,Travel_Rarely,Sales,9,3,Marketing,1,Male,5,Research Director,Single,59930,0.0,14,1,5.0,3,4,1,1,1.0,4.0,3.0,1,3
255,20,1,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,5,Sales Representative,Single,61620,1.0,12,3,1.0,2,1,1,1,4.0,3.0,3.0,2,3
256,33,1,Travel_Frequently,Research & Development,15,4,Medical,1,Female,1,Laboratory Technician,Single,24060,1.0,11,0,10.0,3,10,9,7,1.0,1.0,3.0,3,3
257,35,0,Non-Travel,Research & Development,2,1,Medical,1,Male,1,Research Scientist,Married,187400,1.0,19,1,1.0,2,1,0,0,3.0,3.0,3.0,4,3
258,23,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Healthcare Representative,Married,76370,2.0,11,1,5.0,3,3,0,2,1.0,1.0,4.0,3,3
259,25,0,Travel_Rarely,Research & Development,11,3,Medical,1,Male,2,Manufacturing Director,Married,100960,0.0,11,1,4.0,3,3,1,2,4.0,2.0,3.0,3,3
260,38,0,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Male,5,Research Scientist,Single,147560,0.0,20,1,8.0,3,7,0,5,4.0,4.0,3.0,2,4
261,29,0,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,4,Healthcare Representative,Divorced,64990,1.0,18,3,10.0,3,10,2,8,2.0,4.0,3.0,2,3
262,48,0,Travel_Rarely,Research & Development,16,3,Technical Degree,1,Male,1,Sales Executive,Married,97240,3.0,13,0,12.0,2,2,2,2,2.0,2.0,3.0,4,3
263,27,0,Travel_Frequently,Sales,4,3,Technical Degree,1,Male,5,Laboratory Technician,Divorced,21940,1.0,12,0,6.0,5,6,0,4,4.0,4.0,3.0,3,3
264,37,0,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Male,3,Manager,Single,33880,3.0,11,0,4.0,2,1,0,0,4.0,4.0,3.0,4,3
265,50,0,Travel_Rarely,Sales,5,3,Medical,1,Male,1,Laboratory Technician,Married,54730,1.0,19,1,20.0,2,20,3,8,4.0,3.0,3.0,4,3
266,34,0,Travel_Rarely,Research & Development,18,1,Medical,1,Male,1,Healthcare Representative,Single,27030,1.0,21,1,9.0,2,8,7,7,4.0,2.0,4.0,3,4
267,24,1,Travel_Rarely,Research & Development,17,2,Life Sciences,1,Female,1,Healthcare Representative,Single,25010,9.0,12,0,4.0,3,2,2,0,1.0,3.0,3.0,1,3
268,39,0,Travel_Rarely,Research & Development,12,5,Medical,1,Female,1,Sales Representative,Single,62200,1.0,14,2,20.0,2,20,11,10,4.0,3.0,3.0,3,3
269,32,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,5,Research Scientist,Single,30380,1.0,11,0,10.0,5,10,0,8,4.0,4.0,2.0,1,3
270,50,1,Travel_Frequently,Research & Development,4,2,Medical,1,Male,4,Sales Representative,Married,44240,3.0,14,1,18.0,2,4,1,3,2.0,3.0,3.0,2,3
271,38,0,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Male,1,Sales Executive,Single,43120,0.0,12,1,10.0,2,9,1,8,2.0,4.0,2.0,2,3
272,27,0,Travel_Rarely,Research & Development,10,3,Medical,1,Male,5,Research Scientist,Married,132450,1.0,23,1,9.0,3,9,0,7,3.0,1.0,3.0,2,4
273,32,0,Travel_Rarely,Sales,1,3,Medical,1,Male,2,Sales Executive,Single,136640,3.0,14,0,10.0,6,7,7,7,3.0,4.0,3.0,3,3
274,47,0,Travel_Rarely,Research & Development,2,3,Medical,1,Female,5,Sales Executive,Single,50210,2.0,17,0,20.0,3,7,1,7,4.0,1.0,3.0,3,3
275,40,0,Travel_Frequently,Research & Development,3,4,Medical,1,Female,3,Human Resources,Married,51260,5.0,18,0,20.0,2,18,1,12,4.0,1.0,3.0,3,3
276,53,0,Travel_Rarely,Research & Development,7,1,Life Sciences,1,Male,2,Laboratory Technician,Married,28590,3.0,18,1,32.0,2,5,1,3,3.0,3.0,3.0,3,3
277,41,0,Travel_Rarely,Sales,6,3,Medical,1,Male,1,Sales Executive,Divorced,102390,3.0,24,3,23.0,3,21,12,6,2.0,4.0,2.0,3,4
278,60,0,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,5,Laboratory Technician,Single,53290,8.0,20,0,10.0,3,2,2,2,1.0,1.0,3.0,4,4
279,27,0,Travel_Frequently,Research & Development,29,1,Life Sciences,1,Male,2,Manufacturing Director,Divorced,43250,1.0,14,0,9.0,2,9,1,7,4.0,1.0,2.0,2,3
280,41,0,Travel_Rarely,Research & Development,3,3,Medical,1,Male,1,Manufacturing Director,Married,72600,1.0,16,0,22.0,2,22,2,10,4.0,3.0,3.0,3,3
281,50,0,Travel_Rarely,Sales,9,3,Life Sciences,1,Male,2,Research Scientist,Married,23220,7.0,25,1,4.0,0,2,2,2,4.0,2.0,3.0,4,4
282,28,1,Travel_Rarely,Sales,2,4,Life Sciences,1,Male,3,Research Scientist,Single,20750,7.0,18,3,10.0,0,7,3,7,1.0,2.0,3.0,2,3
283,36,0,Non-Travel,Research & Development,10,4,Technical Degree,1,Female,2,Research Scientist,Married,41520,9.0,19,1,10.0,3,8,0,5,1.0,1.0,3.0,3,3
284,38,0,Travel_Rarely,Research & Development,1,3,Medical,1,Female,3,Manager,Single,96190,4.0,13,1,10.0,2,1,0,0,3.0,3.0,4.0,3,3
285,44,0,Non-Travel,Research & Development,8,2,Life Sciences,1,Male,1,Research Scientist,Single,135030,2.0,12,0,9.0,6,5,1,4,1.0,3.0,3.0,2,3
286,47,0,Travel_Frequently,Research & Development,27,3,Life Sciences,1,Male,1,Research Scientist,Divorced,54410,9.0,22,1,28.0,6,22,11,13,4.0,3.0,2.0,2,4
287,30,0,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Sales Executive,Divorced,52090,7.0,14,1,10.0,3,8,7,7,3.0,4.0,2.0,3,3
288,29,0,Travel_Rarely,Research & Development,1,2,Medical,1,Female,1,Sales Executive,Single,106730,1.0,13,3,1.0,2,1,0,0,3.0,3.0,3.0,3,3
289,42,1,Travel_Frequently,Research & Development,10,1,Life Sciences,1,Female,1,Sales Executive,Divorced,50100,6.0,21,3,7.0,3,2,2,2,3.0,3.0,3.0,3,4
290,43,0,Travel_Frequently,Research & Development,26,1,Life Sciences,1,Male,1,Laboratory Technician,Married,135490,3.0,11,2,7.0,3,2,2,2,4.0,4.0,3.0,3,3
291,34,0,Travel_Rarely,Research & Development,2,5,Technical Degree,1,Male,2,Healthcare Representative,Single,49990,3.0,12,2,10.0,2,5,4,3,2.0,3.0,3.0,4,3
292,23,0,Travel_Rarely,Sales,13,3,Marketing,1,Male,5,Sales Executive,Married,42210,1.0,11,1,5.0,4,4,0,2,2.0,1.0,4.0,3,3
293,39,0,Travel_Rarely,Sales,2,4,Marketing,1,Female,4,Healthcare Representative,Married,138720,9.0,12,3,12.0,3,8,3,6,3.0,2.0,1.0,2,3
294,56,0,Travel_Rarely,Research & Development,2,4,Medical,1,Male,1,Manager,Married,20420,7.0,12,0,30.0,6,10,1,1,3.0,4.0,2.0,3,3
295,40,0,Travel_Rarely,Sales,9,3,Marketing,1,Male,2,Research Scientist,Single,20730,0.0,14,0,5.0,3,4,2,3,4.0,4.0,2.0,3,3
296,27,0,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Female,1,Laboratory Technician,Single,29560,8.0,13,0,9.0,6,7,0,7,4.0,1.0,1.0,3,3
297,29,0,Travel_Rarely,Sales,20,3,Marketing,1,Female,2,Manager,Divorced,29260,1.0,15,1,2.0,3,2,2,2,4.0,2.0,3.0,2,3
298,53,0,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Female,3,Laboratory Technician,Single,48090,2.0,18,0,19.0,2,2,2,2,4.0,4.0,3.0,3,3
299,35,0,Non-Travel,Research & Development,5,1,Medical,1,Male,1,Healthcare Representative,Divorced,51630,2.0,18,2,16.0,4,1,0,0,4.0,1.0,4.0,3,3
300,32,0,Travel_Frequently,Sales,4,4,Life Sciences,1,Male,2,Sales Executive,Married,188440,1.0,19,0,10.0,3,10,4,7,3.0,4.0,3.0,1,3
301,38,0,Travel_Rarely,Sales,10,3,Medical,1,Male,4,Laboratory Technician,Married,181720,6.0,12,2,6.0,5,1,0,1,4.0,3.0,1.0,3,3
302,34,0,Travel_Rarely,Research & Development,20,3,Medical,1,Female,3,Laboratory Technician,Divorced,57440,3.0,19,1,7.0,4,0,0,0,2.0,1.0,3.0,2,3
303,52,0,Travel_Rarely,Sales,21,5,Technical Degree,1,Male,3,Manager,Married,28890,1.0,11,1,34.0,2,34,1,16,3.0,1.0,4.0,3,3
304,33,1,Travel_Rarely,Research & Development,1,2,Medical,1,Male,3,Laboratory Technician,Single,28710,1.0,17,3,10.0,2,10,7,8,4.0,4.0,2.0,3,3
305,25,0,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Research Scientist,Single,74840,1.0,15,0,6.0,3,6,1,4,3.0,4.0,2.0,3,3
306,45,0,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,3,Healthcare Representative,Single,60740,0.0,14,0,9.0,2,8,3,1,2.0,3.0,3.0,3,3
307,23,0,Travel_Rarely,Research & Development,23,1,Life Sciences,1,Female,2,Research Scientist,Single,173280,1.0,17,1,2.0,2,2,0,2,1.0,3.0,3.0,1,3
308,47,1,Travel_Frequently,Research & Development,4,3,Life Sciences,1,Male,1,Research Director,Single,27740,4.0,13,1,7.0,2,5,1,3,2.0,3.0,3.0,3,3
309,34,0,Travel_Rarely,Research & Development,12,3,Technical Degree,1,Male,1,Research Scientist,Single,45050,1.0,12,0,6.0,3,6,1,4,4.0,4.0,3.0,3,3
310,55,1,Travel_Rarely,Human Resources,7,3,Human Resources,1,Male,4,Laboratory Technician,Married,74280,5.0,12,0,24.0,2,5,1,4,4.0,1.0,3.0,3,3
311,36,0,Non-Travel,Research & Development,7,2,Life Sciences,1,Male,5,Sales Executive,Single,116310,1.0,18,1,10.0,2,10,0,9,1.0,1.0,3.0,1,3
312,52,0,Non-Travel,Research & Development,1,4,Life Sciences,1,Male,5,Sales Executive,Married,97380,0.0,18,2,5.0,2,4,1,2,4.0,4.0,3.0,3,3
313,26,0,Travel_Frequently,Research & Development,2,2,Life Sciences,1,Male,1,Manufacturing Director,Divorced,28350,3.0,11,1,5.0,2,2,2,0,1.0,4.0,3.0,3,3
